seed,method,site,target_date,issue_date,observed_dry,p_dry
42,platt_rho98,55000900235848,2020-09-23,2020-09-20,0,0.003932396061381405
42,platt_rho98,55000900235848,2020-09-24,2020-09-21,0,0.0038651893940070403
42,platt_rho98,55000900235848,2020-09-25,2020-09-22,0,0.003828628703349768
42,platt_rho98,55000900235848,2020-09-26,2020-09-23,0,0.003985818421387788
42,platt_rho98,55000900235848,2020-09-27,2020-09-24,0,0.004037184063617083
42,platt_rho98,55000900235848,2020-09-28,2020-09-25,0,0.004404063600515817
42,platt_rho98,55000900235848,2020-09-29,2020-09-26,0,0.0042539701974098065
42,platt_rho98,55000900235848,2020-09-30,2020-09-27,0,0.004082845673912039
42,platt_rho98,55000900235848,2020-10-01,2020-09-28,0,0.003918815612480198
42,platt_rho98,55000900235848,2020-10-02,2020-09-29,0,0.004059121420031175
42,platt_rho98,55000900235848,2020-10-03,2020-09-30,0,0.0039834858774256965
42,platt_rho98,55000900235848,2020-10-04,2020-10-01,0,0.003933771857240087
42,platt_rho98,55000900235848,2020-10-05,2020-10-02,0,0.003919802563543517
42,platt_rho98,55000900235848,2020-10-06,2020-10-03,0,0.003910475927816792
42,platt_rho98,55000900235848,2020-10-07,2020-10-04,0,0.00388998741583213
42,platt_rho98,55000900235848,2020-10-08,2020-10-05,0,0.0039930071258204025
42,platt_rho98,55000900235848,2020-10-09,2020-10-06,0,0.004044416281340113
42,platt_rho98,55000900235848,2020-10-10,2020-10-07,0,0.003913900422810368
42,platt_rho98,55000900235848,2020-10-11,2020-10-08,0,0.003945562930981805
42,platt_rho98,55000900235848,2020-10-12,2020-10-09,0,0.003948614729694211
42,platt_rho98,55000900235848,2020-10-13,2020-10-10,0,0.004567849981764405
42,platt_rho98,55000900235848,2020-10-14,2020-10-11,0,0.004800362762765076
42,platt_rho98,55000900235848,2020-10-15,2020-10-12,0,0.0042965165147409445
42,platt_rho98,55000900235848,2020-10-16,2020-10-13,0,0.004602018704054633
42,platt_rho98,55000900235848,2020-10-17,2020-10-14,0,0.004349756401033078
42,platt_rho98,55000900235848,2020-10-18,2020-10-15,0,0.004699237382595922
42,platt_rho98,55000900235848,2020-10-19,2020-10-16,0,0.004241427823843402
42,platt_rho98,55000900235848,2020-10-20,2020-10-17,0,0.004166955977288556
42,platt_rho98,55000900235848,2020-10-21,2020-10-18,0,0.004239154769927755
42,platt_rho98,55000900236525,2020-09-11,2020-09-08,0,0.0059726425178022735
42,platt_rho98,55000900236525,2020-09-12,2020-09-09,0,0.0054885682425399596
42,platt_rho98,55000900236525,2020-09-13,2020-09-10,0,0.005051220792264277
42,platt_rho98,55000900236525,2020-09-14,2020-09-11,0,0.004704819947258243
42,platt_rho98,55000900236525,2020-09-15,2020-09-12,0,0.004594223910095563
42,platt_rho98,55000900236525,2020-09-16,2020-09-13,0,0.00460183109171286
42,platt_rho98,55000900236525,2020-09-17,2020-09-14,0,0.004491530123244769
42,platt_rho98,55000900236525,2020-09-18,2020-09-15,0,0.004467659045551797
42,platt_rho98,55000900236525,2020-09-19,2020-09-16,0,0.004566040874114274
42,platt_rho98,55000900236525,2020-09-20,2020-09-17,0,0.004485602792926646
42,platt_rho98,55000900236525,2020-09-21,2020-09-18,0,0.00474373571689557
42,platt_rho98,55000900236525,2020-09-22,2020-09-19,0,0.004972452559622087
42,platt_rho98,55000900236525,2020-09-23,2020-09-20,0,0.004916699524412871
42,platt_rho98,55000900236525,2020-09-24,2020-09-21,0,0.0046986441698871895
42,platt_rho98,55000900236525,2020-09-25,2020-09-22,0,0.0045951388032641205
42,platt_rho98,55000900236525,2020-09-26,2020-09-23,0,0.005287198252788339
42,platt_rho98,55000900236525,2020-09-27,2020-09-24,0,0.005384290447755458
42,platt_rho98,55000900236525,2020-09-28,2020-09-25,0,0.006514644541401493
42,platt_rho98,55000900236525,2020-09-29,2020-09-26,0,0.005971130869757757
42,platt_rho98,55000900236525,2020-09-30,2020-09-27,0,0.005570915930988574
42,platt_rho98,55000900236525,2020-10-01,2020-09-28,0,0.005119762997970123
42,platt_rho98,55000900236525,2020-10-02,2020-09-29,0,0.005543082011243872
42,platt_rho98,55000900236525,2020-10-03,2020-09-30,0,0.005174394921519054
42,platt_rho98,55000900236525,2020-10-04,2020-10-01,0,0.0049697992684302195
42,platt_rho98,55000900236525,2020-10-05,2020-10-02,0,0.004880246747597461
42,platt_rho98,55000900236525,2020-10-06,2020-10-03,0,0.004828719827475014
42,platt_rho98,55000900236525,2020-10-07,2020-10-04,0,0.004752354465376474
42,platt_rho98,55000900236525,2020-10-08,2020-10-05,0,0.005185993494215113
42,platt_rho98,55000900236525,2020-10-09,2020-10-06,0,0.005315289670307255
42,platt_rho98,55000900236525,2020-10-10,2020-10-07,0,0.004889575384847911
42,platt_rho98,55000900236525,2020-10-11,2020-10-08,0,0.00496340172934584
42,platt_rho98,55000900236525,2020-10-12,2020-10-09,0,0.005143488181270084
42,platt_rho98,55000900236525,2020-10-13,2020-10-10,0,0.006925905977859248
42,platt_rho98,55000900236525,2020-10-14,2020-10-11,0,0.007685246749620678
42,platt_rho98,55000900236525,2020-10-15,2020-10-12,0,0.006189000247266874
42,platt_rho98,55000900236525,2020-10-16,2020-10-13,0,0.006898429784967575
42,platt_rho98,55000900236525,2020-10-17,2020-10-14,0,0.006203128100923827
42,platt_rho98,55000900236525,2020-10-18,2020-10-15,0,0.008620560532220045
42,platt_rho98,55000900236525,2020-10-19,2020-10-16,0,0.006283267227632616
42,platt_rho98,55000900236525,2020-10-20,2020-10-17,0,0.0057580838905770815
42,platt_rho98,55000900237668,2020-09-11,2020-09-08,1,0.9801635106214807
42,platt_rho98,55000900237668,2020-09-12,2020-09-09,1,0.9804902067883937
42,platt_rho98,55000900237668,2020-09-13,2020-09-10,1,0.980545196512687
42,platt_rho98,55000900237668,2020-09-14,2020-09-11,1,0.9803452387138207
42,platt_rho98,55000900237668,2020-09-15,2020-09-12,1,0.9803318553154908
42,platt_rho98,55000900237668,2020-09-16,2020-09-13,1,0.9804293241110328
42,platt_rho98,55000900237668,2020-09-17,2020-09-14,1,0.9803610500681119
42,platt_rho98,55000900237668,2020-09-18,2020-09-15,1,0.9804302183220942
42,platt_rho98,55000900237668,2020-09-19,2020-09-16,1,0.9805233804500992
42,platt_rho98,55000900237668,2020-09-20,2020-09-17,1,0.980382793806552
42,platt_rho98,55000900237668,2020-09-21,2020-09-18,1,0.980053365953732
42,platt_rho98,55000900237668,2020-09-22,2020-09-19,1,0.9795485191351143
42,platt_rho98,55000900237668,2020-09-23,2020-09-20,1,0.9803807360672182
42,platt_rho98,55000900237668,2020-09-24,2020-09-21,1,0.9802312537472401
42,platt_rho98,55000900237668,2020-09-25,2020-09-22,1,0.9800926130063334
42,platt_rho98,55000900237668,2020-09-26,2020-09-23,1,0.9802281073937545
42,platt_rho98,55000900237668,2020-09-27,2020-09-24,1,0.9799576974143805
42,platt_rho98,55000900237668,2020-09-28,2020-09-25,1,0.9776875860217719
42,platt_rho98,55000900237668,2020-09-29,2020-09-26,1,0.977336031263923
42,platt_rho98,55000900237668,2020-09-30,2020-09-27,1,0.9799988749897585
42,platt_rho98,55000900237668,2020-10-01,2020-09-28,1,0.9803834929618337
42,platt_rho98,55000900237668,2020-10-02,2020-09-29,1,0.9806159504326925
42,platt_rho98,55000900237668,2020-10-03,2020-09-30,1,0.9806555010341956
42,platt_rho98,55000900237668,2020-10-04,2020-10-01,1,0.9806618479472963
42,platt_rho98,55000900237668,2020-10-05,2020-10-02,1,0.9806268836517438
42,platt_rho98,55000900237668,2020-10-06,2020-10-03,1,0.9806162935480921
42,platt_rho98,55000900237668,2020-10-07,2020-10-04,1,0.9805833802898156
42,platt_rho98,55000900237668,2020-10-08,2020-10-05,1,0.9807318276949477
42,platt_rho98,55000900237668,2020-10-09,2020-10-06,1,0.980790516235368
42,platt_rho98,55000900237668,2020-10-10,2020-10-07,1,0.9806884665795645
42,platt_rho98,55000900237668,2020-10-11,2020-10-08,0,0.9806247083087895
42,platt_rho98,55000900237668,2020-10-12,2020-10-09,0,0.9806587744120736
42,platt_rho98,55000900237668,2020-10-13,2020-10-10,0,0.9793685362702491
42,platt_rho98,55000900237668,2020-10-14,2020-10-11,0,0.9678286187992375
42,platt_rho98,55000900237668,2020-10-15,2020-10-12,0,0.9449664760292111
42,platt_rho98,55000900237668,2020-10-16,2020-10-13,1,0.8227357896472396
42,platt_rho98,55000900237668,2020-10-17,2020-10-14,1,0.7958853541847165
42,platt_rho98,55000900237668,2020-10-18,2020-10-15,1,0.9306337829697634
42,platt_rho98,55000900237668,2020-10-19,2020-10-16,1,0.9748284802457429
42,platt_rho98,55000900237668,2020-10-20,2020-10-17,1,0.9717287837170892
42,platt_rho98,55000900237668,2020-10-21,2020-10-18,1,0.9617082364166339
42,platt_rho98,55000900237668,2020-10-22,2020-10-19,1,0.9709493255141388
42,platt_rho98,55000900237668,2020-10-23,2020-10-20,1,0.9714784173888317
42,platt_rho98,55000900237668,2020-10-24,2020-10-21,0,0.9659392441614905
42,platt_rho98,55000900237668,2020-10-25,2020-10-22,1,0.9755512983481778
42,platt_rho98,55000900237668,2020-10-26,2020-10-23,1,0.9773737402728089
42,platt_rho98,55000900237668,2020-10-27,2020-10-24,1,0.8146765774664962
42,platt_rho98,55000900237668,2020-10-28,2020-10-25,1,0.9694015424845831
42,platt_rho98,55000900271029,2020-09-11,2020-09-08,0,0.009278704633021273
42,platt_rho98,55000900271029,2020-09-12,2020-09-09,0,0.009290222968861506
42,platt_rho98,55000900271029,2020-09-13,2020-09-10,0,0.006994463511153959
42,platt_rho98,55000900271029,2020-09-14,2020-09-11,0,0.005432970778825985
42,platt_rho98,55000900271029,2020-09-15,2020-09-12,0,0.005093855604059727
42,platt_rho98,55000900271029,2020-09-16,2020-09-13,0,0.005004053159263
42,platt_rho98,55000900271029,2020-09-17,2020-09-14,0,0.004694385190710304
42,platt_rho98,55000900271029,2020-09-18,2020-09-15,0,0.00453868345673869
42,platt_rho98,55000900271029,2020-09-19,2020-09-16,0,0.00460028790321676
42,platt_rho98,55000900271029,2020-09-20,2020-09-17,0,0.004419192519765525
42,platt_rho98,55000900271029,2020-09-21,2020-09-18,0,0.004555233685481164
42,platt_rho98,55000900271029,2020-09-22,2020-09-19,0,0.004653248203133176
42,platt_rho98,55000900271029,2020-09-23,2020-09-20,0,0.00478048088712546
42,platt_rho98,55000900271029,2020-09-24,2020-09-21,0,0.004541867531715815
42,platt_rho98,55000900271029,2020-09-25,2020-09-22,0,0.004411919939220854
42,platt_rho98,55000900271029,2020-09-26,2020-09-23,0,0.005111117919205044
42,platt_rho98,55000900271029,2020-09-27,2020-09-24,0,0.005049499941390478
42,platt_rho98,55000900271029,2020-09-28,2020-09-25,0,0.006251040619504211
42,platt_rho98,55000900271029,2020-09-29,2020-09-26,0,0.005509733283515561
42,platt_rho98,55000900271029,2020-09-30,2020-09-27,0,0.005365734807029288
42,platt_rho98,55000900271029,2020-10-01,2020-09-28,0,0.005285632113589567
42,platt_rho98,55000900271029,2020-10-02,2020-09-29,0,0.0059272812622900295
42,platt_rho98,55000900271029,2020-10-03,2020-09-30,0,0.005375874617644216
42,platt_rho98,55000900271029,2020-10-04,2020-10-01,0,0.00515731740981229
42,platt_rho98,55000900271029,2020-10-05,2020-10-02,0,0.004977715414398842
42,platt_rho98,55000900271029,2020-10-06,2020-10-03,0,0.0048617034689131255
42,platt_rho98,55000900271029,2020-10-07,2020-10-04,0,0.004702707584571586
42,platt_rho98,55000900271029,2020-10-08,2020-10-05,0,0.005505408971777759
42,platt_rho98,55000900271029,2020-10-09,2020-10-06,0,0.005796589157318177
42,platt_rho98,55000900271029,2020-10-10,2020-10-07,0,0.004925620055135971
42,platt_rho98,55000900271029,2020-10-11,2020-10-08,0,0.004855851440864312
42,platt_rho98,55000900271029,2020-10-12,2020-10-09,0,0.00506175076376203
42,platt_rho98,55000900271029,2020-10-13,2020-10-10,0,0.006742963315052419
42,platt_rho98,55000900271029,2020-10-14,2020-10-11,0,0.007591585252450961
42,platt_rho98,55000900271029,2020-10-15,2020-10-12,0,0.005755664821313178
42,platt_rho98,55000900271029,2020-10-16,2020-10-13,0,0.006942901769650955
42,platt_rho98,55000900271029,2020-10-17,2020-10-14,0,0.00577743449412238
42,platt_rho98,55000900271029,2020-10-18,2020-10-15,0,0.00833783264291832
42,platt_rho98,55000900271029,2020-10-19,2020-10-16,0,0.006117453848075383
42,platt_rho98,55000900271029,2020-10-20,2020-10-17,0,0.005493266584922107
42,platt_rho98,55000900271029,2020-10-21,2020-10-18,0,0.005553039630544321
42,platt_rho98,55000900271635,2020-09-11,2020-09-08,0,0.009865569135015684
42,platt_rho98,55000900271635,2020-09-12,2020-09-09,0,0.015183332995398646
42,platt_rho98,55000900271635,2020-09-13,2020-09-10,0,0.015338281933081177
42,platt_rho98,55000900271635,2020-09-14,2020-09-11,0,0.009537342530187787
42,platt_rho98,55000900271635,2020-09-15,2020-09-12,0,0.008655110281860834
42,platt_rho98,55000900271635,2020-09-16,2020-09-13,0,0.009090814949452186
42,platt_rho98,55000900271635,2020-09-17,2020-09-14,0,0.007795284363384725
42,platt_rho98,55000900271635,2020-09-18,2020-09-15,0,0.006951759417868741
42,platt_rho98,55000900271635,2020-09-19,2020-09-16,0,0.006920813304895468
42,platt_rho98,55000900271635,2020-09-20,2020-09-17,0,0.005837729715915896
42,platt_rho98,55000900271635,2020-09-21,2020-09-18,0,0.005451799132739188
42,platt_rho98,55000900271635,2020-09-22,2020-09-19,0,0.005402409916570039
42,platt_rho98,55000900271635,2020-09-23,2020-09-20,0,0.005681689667448531
42,platt_rho98,55000900271635,2020-09-24,2020-09-21,0,0.005137533784250858
42,platt_rho98,55000900271635,2020-09-25,2020-09-22,0,0.005020219452244179
42,platt_rho98,55000900271635,2020-09-26,2020-09-23,0,0.006103528732751218
42,platt_rho98,55000900271635,2020-09-27,2020-09-24,0,0.005492595375024556
42,platt_rho98,55000900271635,2020-09-28,2020-09-25,0,0.006158941808766749
42,platt_rho98,55000900271635,2020-09-29,2020-09-26,0,0.005616609053223809
42,platt_rho98,55000900271635,2020-09-30,2020-09-27,0,0.005778048532304014
42,platt_rho98,55000900271635,2020-10-01,2020-09-28,0,0.00581633098576384
42,platt_rho98,55000900271635,2020-10-02,2020-09-29,0,0.0065428498981272565
42,platt_rho98,55000900271635,2020-10-03,2020-09-30,0,0.006096425746884515
42,platt_rho98,55000900271635,2020-10-04,2020-10-01,0,0.006082340406634135
42,platt_rho98,55000900271635,2020-10-05,2020-10-02,0,0.005881339651696904
42,platt_rho98,55000900271635,2020-10-06,2020-10-03,0,0.005725705873745879
42,platt_rho98,55000900271635,2020-10-07,2020-10-04,0,0.005500716191749966
42,platt_rho98,55000900271635,2020-10-08,2020-10-05,0,0.006984618306662194
42,platt_rho98,55000900271635,2020-10-09,2020-10-06,0,0.008078907070969144
42,platt_rho98,55000900271635,2020-10-10,2020-10-07,0,0.0062397611586458845
42,platt_rho98,55000900271635,2020-10-11,2020-10-08,0,0.005839663090036251
42,platt_rho98,55000900271635,2020-10-12,2020-10-09,0,0.005903572750665775
42,platt_rho98,55000900271635,2020-10-13,2020-10-10,0,0.006784668887946488
42,platt_rho98,55000900271635,2020-10-14,2020-10-11,0,0.00697404251488043
42,platt_rho98,55000900271635,2020-10-15,2020-10-12,0,0.005697722820217854
42,platt_rho98,55000900271635,2020-10-16,2020-10-13,0,0.006394560934136262
42,platt_rho98,55000900271635,2020-10-17,2020-10-14,0,0.005800020178862164
42,platt_rho98,55000900271635,2020-10-18,2020-10-15,0,0.007501879898315633
42,platt_rho98,55000900271635,2020-10-19,2020-10-16,0,0.006103566324121679
42,platt_rho98,55000900271635,2020-10-20,2020-10-17,0,0.005629838241200447
42,platt_rho98,55000900271635,2020-10-21,2020-10-18,0,0.005475207841221796
42,platt_rho98,55000900271635,2020-10-22,2020-10-19,0,0.005566713776116061
42,platt_rho98,55000900272209,2020-09-11,2020-09-08,0,0.008719117993301162
42,platt_rho98,55000900272209,2020-09-12,2020-09-09,0,0.007575221792770148
42,platt_rho98,55000900272209,2020-09-13,2020-09-10,0,0.006484537340143315
42,platt_rho98,55000900272209,2020-09-14,2020-09-11,0,0.005785233814236457
42,platt_rho98,55000900272209,2020-09-15,2020-09-12,0,0.00549575802089608
42,platt_rho98,55000900272209,2020-09-16,2020-09-13,0,0.005449662318145698
42,platt_rho98,55000900272209,2020-09-17,2020-09-14,0,0.005208776586420383
42,platt_rho98,55000900272209,2020-09-18,2020-09-15,0,0.005152232890731745
42,platt_rho98,55000900272209,2020-09-19,2020-09-16,0,0.005515963167820548
42,platt_rho98,55000900272209,2020-09-20,2020-09-17,0,0.005454807096014536
42,platt_rho98,55000900272209,2020-09-21,2020-09-18,0,0.005959667385050604
42,platt_rho98,55000900272209,2020-09-22,2020-09-19,0,0.006690986539935717
42,platt_rho98,55000900272209,2020-09-23,2020-09-20,0,0.006338641500842512
42,platt_rho98,55000900272209,2020-09-24,2020-09-21,0,0.005687521477736324
42,platt_rho98,55000900272209,2020-09-25,2020-09-22,0,0.005702645293506836
42,platt_rho98,55000900272209,2020-09-26,2020-09-23,0,0.0066147438194334995
42,platt_rho98,55000900272209,2020-09-27,2020-09-24,0,0.006958219338974669
42,platt_rho98,55000900272209,2020-09-28,2020-09-25,0,0.008645296071230546
42,platt_rho98,55000900272209,2020-09-29,2020-09-26,0,0.008190370415238624
42,platt_rho98,55000900272209,2020-09-30,2020-09-27,0,0.007296359642426253
42,platt_rho98,55000900272209,2020-10-01,2020-09-28,0,0.0061560947176682035
42,platt_rho98,55000900272209,2020-10-02,2020-09-29,0,0.006561829813195752
42,platt_rho98,55000900272209,2020-10-03,2020-09-30,0,0.006054001585402924
42,platt_rho98,55000900272209,2020-10-04,2020-10-01,0,0.0057787772306227
42,platt_rho98,55000900272209,2020-10-05,2020-10-02,0,0.005716803495631417
42,platt_rho98,55000900272209,2020-10-06,2020-10-03,0,0.005702908822602493
42,platt_rho98,55000900272209,2020-10-07,2020-10-04,0,0.005686392523196582
42,platt_rho98,55000900272209,2020-10-08,2020-10-05,0,0.006343727803297949
42,platt_rho98,55000900272209,2020-10-09,2020-10-06,0,0.006534600351369102
42,platt_rho98,55000900272209,2020-10-10,2020-10-07,0,0.006067459365362349
42,platt_rho98,55000900272209,2020-10-11,2020-10-08,0,0.0062382003356236115
42,platt_rho98,55000900272209,2020-10-12,2020-10-09,0,0.0063671401996171495
42,platt_rho98,55000900272209,2020-10-13,2020-10-10,0,0.009416668297145714
42,platt_rho98,55000900272209,2020-10-14,2020-10-11,0,0.009744702423795992
42,platt_rho98,55000900272209,2020-10-15,2020-10-12,0,0.008176908100966607
42,platt_rho98,55000900272209,2020-10-16,2020-10-13,0,0.008610785157986633
42,platt_rho98,55000900272209,2020-10-17,2020-10-14,0,0.008603187484679031
42,platt_rho98,55000900272209,2020-10-18,2020-10-15,0,0.010427910819634678
42,platt_rho98,55000900272209,2020-10-19,2020-10-16,0,0.007132377703948256
42,platt_rho98,55000900272209,2020-10-20,2020-10-17,0,0.0073716354501055514
42,platt_rho98,55000900272714,2020-09-11,2020-09-08,0,0.004652442405508661
42,platt_rho98,55000900272714,2020-09-12,2020-09-09,0,0.004544544819131802
42,platt_rho98,55000900272714,2020-09-13,2020-09-10,0,0.004426314041065527
42,platt_rho98,55000900272714,2020-09-14,2020-09-11,0,0.004308227469074
42,platt_rho98,55000900272714,2020-09-15,2020-09-12,0,0.0042620649151913215
42,platt_rho98,55000900272714,2020-09-16,2020-09-13,0,0.004245715585373122
42,platt_rho98,55000900272714,2020-09-17,2020-09-14,0,0.0042110873386642655
42,platt_rho98,55000900272714,2020-09-18,2020-09-15,0,0.004169139828753998
42,platt_rho98,55000900272714,2020-09-19,2020-09-16,0,0.00427779308077636
42,platt_rho98,55000900272714,2020-09-20,2020-09-17,0,0.004293249555049061
42,platt_rho98,55000900272714,2020-09-21,2020-09-18,0,0.004501656593559056
42,platt_rho98,55000900272714,2020-09-22,2020-09-19,0,0.004662917831338653
42,platt_rho98,55000900272714,2020-09-23,2020-09-20,0,0.004557707514358467
42,platt_rho98,55000900272714,2020-09-24,2020-09-21,0,0.004432419299081891
42,platt_rho98,55000900272714,2020-09-25,2020-09-22,0,0.004405660593933325
42,platt_rho98,55000900272714,2020-09-26,2020-09-23,0,0.005101658720364943
42,platt_rho98,55000900272714,2020-09-27,2020-09-24,0,0.004924606475330329
42,platt_rho98,55000900272714,2020-09-28,2020-09-25,0,0.006429601856789646
42,platt_rho98,55000900272714,2020-09-29,2020-09-26,0,0.005315830278942557
42,platt_rho98,55000900272714,2020-09-30,2020-09-27,0,0.004911961797484099
42,platt_rho98,55000900272714,2020-10-01,2020-09-28,0,0.004427524264821625
42,platt_rho98,55000900272714,2020-10-02,2020-09-29,0,0.0043849289341086894
42,platt_rho98,55000900272714,2020-10-03,2020-09-30,0,0.004282552599923606
42,platt_rho98,55000900272714,2020-10-04,2020-10-01,0,0.004231838143801014
42,platt_rho98,55000900272714,2020-10-05,2020-10-02,0,0.004257557930955724
42,platt_rho98,55000900272714,2020-10-06,2020-10-03,0,0.004302591597706962
42,platt_rho98,55000900272714,2020-10-07,2020-10-04,0,0.0043468790643975685
42,platt_rho98,55000900272714,2020-10-08,2020-10-05,0,0.004493283855956265
42,platt_rho98,55000900272714,2020-10-09,2020-10-06,0,0.004494235053798201
42,platt_rho98,55000900272714,2020-10-10,2020-10-07,0,0.004451888153814809
42,platt_rho98,55000900272714,2020-10-11,2020-10-08,0,0.004538267888058001
42,platt_rho98,55000900272714,2020-10-12,2020-10-09,0,0.0046140155065574895
42,platt_rho98,55000900272714,2020-10-13,2020-10-10,0,0.00727048903644012
42,platt_rho98,55000900272714,2020-10-14,2020-10-11,0,0.007025758233422663
42,platt_rho98,55000900272714,2020-10-15,2020-10-12,0,0.005321677053456653
42,platt_rho98,55000900272714,2020-10-16,2020-10-13,0,0.006505574173632178
42,platt_rho98,55000900272714,2020-10-17,2020-10-14,0,0.005147019988710255
42,platt_rho98,55000900272714,2020-10-18,2020-10-15,0,0.005478411701402841
42,platt_rho98,55000900272714,2020-10-19,2020-10-16,0,0.004772895299064328
42,platt_rho98,55000900272714,2020-10-20,2020-10-17,0,0.004754284228031924
42,platt_rho98,55000900272714,2020-10-21,2020-10-18,0,0.004917236747270293
42,raw_unclipped,55000900029021,2020-09-11,2020-09-08,0,0.06413349999999995
42,raw_unclipped,55000900029021,2020-09-12,2020-09-09,0,0.05882025000000002
42,raw_unclipped,55000900029021,2020-09-13,2020-09-10,0,0.04934309999999997
42,raw_unclipped,55000900029021,2020-09-14,2020-09-11,0,0.04070980000000002
42,raw_unclipped,55000900029021,2020-09-15,2020-09-12,0,0.03740834999999998
42,raw_unclipped,55000900029021,2020-09-16,2020-09-13,0,0.03738403000000001
42,raw_unclipped,55000900029021,2020-09-17,2020-09-14,0,0.03413149999999998
42,raw_unclipped,55000900029021,2020-09-18,2020-09-15,0,0.03369962999999998
42,raw_unclipped,55000900029021,2020-09-19,2020-09-16,0,0.03543574000000005
42,raw_unclipped,55000900029021,2020-09-20,2020-09-17,0,0.03367140000000002
42,raw_unclipped,55000900029021,2020-09-21,2020-09-18,0,0.04107740000000004
42,raw_unclipped,55000900029021,2020-09-22,2020-09-19,0,0.04608449999999997
42,raw_unclipped,55000900029021,2020-09-23,2020-09-20,0,0.04366800000000004
42,raw_unclipped,55000900029021,2020-09-24,2020-09-21,0,0.038424000000000014
42,raw_unclipped,55000900029021,2020-09-25,2020-09-22,0,0.035619139999999994
42,raw_unclipped,55000900029021,2020-09-26,2020-09-23,0,0.04887617
42,raw_unclipped,55000900029021,2020-09-27,2020-09-24,0,0.052260799999999996
42,raw_unclipped,55000900029021,2020-09-28,2020-09-25,0,0.07424609999999998
42,raw_unclipped,55000900029021,2020-09-29,2020-09-26,0,0.06377613999999998
42,raw_unclipped,55000900029021,2020-09-30,2020-09-27,0,0.053713739999999954
42,raw_unclipped,55000900029021,2020-10-01,2020-09-28,0,0.04138620000000004
42,raw_unclipped,55000900029021,2020-10-02,2020-09-29,0,0.051498400000000055
42,raw_unclipped,55000900029021,2020-10-03,2020-09-30,0,0.04730135000000002
42,raw_unclipped,55000900029021,2020-10-04,2020-10-01,0,0.04351216999999996
42,raw_unclipped,55000900029021,2020-10-05,2020-10-02,0,0.04239470000000001
42,raw_unclipped,55000900029021,2020-10-06,2020-10-03,0,0.04135597000000002
42,raw_unclipped,55000900029021,2020-10-07,2020-10-04,0,0.03913829999999996
42,raw_unclipped,55000900029021,2020-10-08,2020-10-05,0,0.04734634999999998
42,raw_unclipped,55000900029021,2020-10-09,2020-10-06,0,0.051255300000000004
42,raw_unclipped,55000900029021,2020-10-10,2020-10-07,0,0.04171055999999995
42,raw_unclipped,55000900029021,2020-10-11,2020-10-08,0,0.04365039999999998
42,raw_unclipped,55000900029021,2020-10-12,2020-10-09,0,0.04631865000000002
42,raw_unclipped,55000900029021,2020-10-13,2020-10-10,0,0.08140826000000001
42,raw_unclipped,55000900029021,2020-10-14,2020-10-11,0,0.08917839999999999
42,raw_unclipped,55000900029021,2020-10-15,2020-10-12,0,0.06582933999999996
42,raw_unclipped,55000900029021,2020-10-16,2020-10-13,0,0.07979029999999998
42,raw_unclipped,55000900029021,2020-10-17,2020-10-14,0,0.06704100000000002
42,raw_unclipped,55000900029021,2020-10-18,2020-10-15,0,0.09483456999999995
42,raw_unclipped,55000900029021,2020-10-19,2020-10-16,0,0.06337159999999997
42,raw_unclipped,55000900029021,2020-10-20,2020-10-17,0,0.0580735
42,raw_unclipped,55000900030173,2020-09-11,2020-09-08,0,0.06963790000000003
42,raw_unclipped,55000900030173,2020-09-12,2020-09-09,0,0.062426270000000006
42,raw_unclipped,55000900030173,2020-09-13,2020-09-10,0,0.05376340000000002
42,raw_unclipped,55000900030173,2020-09-14,2020-09-11,0,0.04267920000000003
42,raw_unclipped,55000900030173,2020-09-15,2020-09-12,0,0.03897450000000002
42,raw_unclipped,55000900030173,2020-09-16,2020-09-13,0,0.03929179999999999
42,raw_unclipped,55000900030173,2020-09-17,2020-09-14,0,0.035403799999999985
42,raw_unclipped,55000900030173,2020-09-18,2020-09-15,0,0.03163680000000002
42,raw_unclipped,55000900030173,2020-09-19,2020-09-16,0,0.03314644
42,raw_unclipped,55000900030173,2020-09-20,2020-09-17,0,0.030350300000000052
42,raw_unclipped,55000900030173,2020-09-21,2020-09-18,0,0.03563320000000003
42,raw_unclipped,55000900030173,2020-09-22,2020-09-19,0,0.03584284000000004
42,raw_unclipped,55000900030173,2020-09-23,2020-09-20,0,0.038848400000000005
42,raw_unclipped,55000900030173,2020-09-24,2020-09-21,0,0.033133100000000026
42,raw_unclipped,55000900030173,2020-09-25,2020-09-22,0,0.033089939999999984
42,raw_unclipped,55000900030173,2020-09-26,2020-09-23,0,0.06944233
42,raw_unclipped,55000900030173,2020-09-27,2020-09-24,0,0.049396499999999954
42,raw_unclipped,55000900030173,2020-09-28,2020-09-25,0,0.08269979999999999
42,raw_unclipped,55000900030173,2020-09-29,2020-09-26,0,0.055325570000000046
42,raw_unclipped,55000900030173,2020-09-30,2020-09-27,0,0.05907949999999995
42,raw_unclipped,55000900030173,2020-10-01,2020-09-28,0,0.05132793999999996
42,raw_unclipped,55000900030173,2020-10-02,2020-09-29,0,0.053274000000000044
42,raw_unclipped,55000900030173,2020-10-03,2020-09-30,0,0.048982260000000055
42,raw_unclipped,55000900030173,2020-10-04,2020-10-01,0,0.04463536000000001
42,raw_unclipped,55000900030173,2020-10-05,2020-10-02,0,0.0428982
42,raw_unclipped,55000900030173,2020-10-06,2020-10-03,0,0.040626199999999946
